,store,item,date,sales
4229,4,11,2015-06-30,2684
4230,4,11,2015-07-31,2965
4231,4,11,2015-08-31,2532
4232,4,11,2015-09-30,2343
4233,4,11,2015-10-31,2247
4234,4,11,2015-11-30,2271
4235,4,11,2015-12-31,1695
4236,4,11,2016-01-31,1680
4237,4,11,2016-02-29,1698
4238,4,11,2016-03-31,2196
4239,4,11,2016-04-30,2438
4240,4,11,2016-05-31,2821
4241,4,11,2016-06-30,2889
4242,4,11,2016-07-31,3312
4243,4,11,2016-08-31,2702
4244,4,11,2016-09-30,2505
4245,4,11,2016-10-31,2428
4246,4,11,2016-11-30,2509
4247,4,11,2016-12-31,1857
4248,4,11,2017-01-31,1701
4249,4,11,2017-02-28,1675
4250,4,11,2017-03-31,2326
4251,4,11,2017-04-30,2545
4252,4,11,2017-05-31,2923
4253,4,11,2017-06-30,3118
4254,4,11,2017-07-31,3292
4255,4,11,2017-08-31,2833
4256,4,11,2017-09-30,2573
4257,4,11,2017-10-31,2440
4258,4,11,2017-11-30,2649
4259,4,11,2017-12-31,2076
4260,4,12,2013-01-31,1255
4261,4,12,2013-02-28,1406
4262,4,12,2013-03-31,1781
4263,4,12,2013-04-30,1943
4264,4,12,2013-05-31,2145
4265,4,12,2013-06-30,2228
4266,4,12,2013-07-31,2362
4267,4,12,2013-08-31,2165
4268,4,12,2013-09-30,1865
4269,4,12,2013-10-31,1848
4270,4,12,2013-11-30,1965
4271,4,12,2013-12-31,1425
4272,4,12,2014-01-31,1425
4273,4,12,2014-02-28,1497
4274,4,12,2014-03-31,1942
4275,4,12,2014-04-30,2212
4276,4,12,2014-05-31,2487
4277,4,12,2014-06-30,2517
4278,4,12,2014-07-31,2813
4279,4,12,2014-08-31,2439
4280,4,12,2014-09-30,2198
4281,4,12,2014-10-31,2153
4282,4,12,2014-11-30,2219
4283,4,12,2014-12-31,1593
4284,4,12,2015-01-31,1561
4285,4,12,2015-02-28,1585
4286,4,12,2015-03-31,2025
4287,4,12,2015-04-30,2278
4288,4,12,2015-05-31,2548
4289,4,12,2015-06-30,2609
4290,4,12,2015-07-31,2939
4291,4,12,2015-08-31,2486
4292,4,12,2015-09-30,2386
4293,4,12,2015-10-31,2131
4294,4,12,2015-11-30,2331
4295,4,12,2015-12-31,1697
4296,4,12,2016-01-31,1675
4297,4,12,2016-02-29,1767
4298,4,12,2016-03-31,2223
4299,4,12,2016-04-30,2527
4300,4,12,2016-05-31,2758
4301,4,12,2016-06-30,2870
4302,4,12,2016-07-31,3277
4303,4,12,2016-08-31,2658
4304,4,12,2016-09-30,2510
4305,4,12,2016-10-31,2465
4306,4,12,2016-11-30,2526
4307,4,12,2016-12-31,1818
4308,4,12,2017-01-31,1683
4309,4,12,2017-02-28,1761
4310,4,12,2017-03-31,2381
4311,4,12,2017-04-30,2518
4312,4,12,2017-05-31,2751
4313,4,12,2017-06-30,2939
4314,4,12,2017-07-31,3358
4315,4,12,2017-08-31,2838
4316,4,12,2017-09-30,2626
4317,4,12,2017-10-31,2426
4318,4,12,2017-11-30,2640
4319,4,12,2017-12-31,2032
4320,4,13,2013-01-31,1451
4321,4,13,2013-02-28,1542
4322,4,13,2013-03-31,2089
4323,4,13,2013-04-30,2327
4324,4,13,2013-05-31,2588
4325,4,13,2013-06-30,2728
4326,4,13,2013-07-31,2978
4327,4,13,2013-08-31,2553
4328,4,13,2013-09-30,2330
4329,4,13,2013-10-31,2309
4330,4,13,2013-11-30,2396
4331,4,13,2013-12-31,1738
4332,4,13,2014-01-31,1778
4333,4,13,2014-02-28,1794
4334,4,13,2014-03-31,2341
4335,4,13,2014-04-30,2678
4336,4,13,2014-05-31,3034
4337,4,13,2014-06-30,3038
4338,4,13,2014-07-31,3365
4339,4,13,2014-08-31,3005
4340,4,13,2014-09-30,2595
4341,4,13,2014-10-31,2697
4342,4,13,2014-11-30,2663
4343,4,13,2014-12-31,1937
4344,4,13,2015-01-31,1855
4345,4,13,2015-02-28,1890
4346,4,13,2015-03-31,2482
4347,4,13,2015-04-30,2778
4348,4,13,2015-05-31,3108
4349,4,13,2015-06-30,3103
4350,4,13,2015-07-31,3508
4351,4,13,2015-08-31,3212
4352,4,13,2015-09-30,2844
4353,4,13,2015-10-31,2758
4354,4,13,2015-11-30,2785
4355,4,13,2015-12-31,2061
4356,4,13,2016-01-31,2046
4357,4,13,2016-02-29,2073
4358,4,13,2016-03-31,2800
4359,4,13,2016-04-30,3061
4360,4,13,2016-05-31,3340
4361,4,13,2016-06-30,3550
4362,4,13,2016-07-31,3855
4363,4,13,2016-08-31,3418
4364,4,13,2016-09-30,3040
4365,4,13,2016-10-31,2939
4366,4,13,2016-11-30,3030
4367,4,13,2016-12-31,2241
4368,4,13,2017-01-31,2050
4369,4,13,2017-02-28,2041
4370,4,13,2017-03-31,2731
4371,4,13,2017-04-30,3233
4372,4,13,2017-05-31,3420
4373,4,13,2017-06-30,3583
4374,4,13,2017-07-31,3919
4375,4,13,2017-08-31,3477
4376,4,13,2017-09-30,3152
4377,4,13,2017-10-31,3002
4378,4,13,2017-11-30,3040
4379,4,13,2017-12-31,2413
4380,4,14,2013-01-31,1091
4381,4,14,2013-02-28,1050
4382,4,14,2013-03-31,1495
4383,4,14,2013-04-30,1651
4384,4,14,2013-05-31,1811
4385,4,14,2013-06-30,1781
4386,4,14,2013-07-31,2040
4387,4,14,2013-08-31,1845
4388,4,14,2013-09-30,1601
4389,4,14,2013-10-31,1608
4390,4,14,2013-11-30,1581
4391,4,14,2013-12-31,1183
4392,4,14,2014-01-31,1256
4393,4,14,2014-02-28,1322
4394,4,14,2014-03-31,1672
4395,4,14,2014-04-30,1857
4396,4,14,2014-05-31,2126
4397,4,14,2014-06-30,2126
4398,4,14,2014-07-31,2307
4399,4,14,2014-08-31,2048
4400,4,14,2014-09-30,1818
4401,4,14,2014-10-31,1839
4402,4,14,2014-11-30,1854
4403,4,14,2014-12-31,1273
4404,4,14,2015-01-31,1373
4405,4,14,2015-02-28,1307
4406,4,14,2015-03-31,1730
4407,4,14,2015-04-30,1931
4408,4,14,2015-05-31,2245
4409,4,14,2015-06-30,2197
4410,4,14,2015-07-31,2489
4411,4,14,2015-08-31,2173
4412,4,14,2015-09-30,1877
4413,4,14,2015-10-31,1830
4414,4,14,2015-11-30,1911
4415,4,14,2015-12-31,1485
4416,4,14,2016-01-31,1419
4417,4,14,2016-02-29,1512
4418,4,14,2016-03-31,1846
4419,4,14,2016-04-30,2120
4420,4,14,2016-05-31,2315
4421,4,14,2016-06-30,2532
4422,4,14,2016-07-31,2731
4423,4,14,2016-08-31,2382
4424,4,14,2016-09-30,2086
4425,4,14,2016-10-31,2046
4426,4,14,2016-11-30,2140
4427,4,14,2016-12-31,1579
4428,4,14,2017-01-31,1445
4429,4,14,2017-02-28,1426
4430,4,14,2017-03-31,1837
4431,4,14,2017-04-30,2230
4432,4,14,2017-05-31,2474
4433,4,14,2017-06-30,2518
4434,4,14,2017-07-31,2763
4435,4,14,2017-08-31,2455
4436,4,14,2017-09-30,2213
4437,4,14,2017-10-31,2068
4438,4,14,2017-11-30,2192
4439,4,14,2017-12-31,1656
4440,4,15,2013-01-31,1637
4441,4,15,2013-02-28,1669
4442,4,15,2013-03-31,2188
4443,4,15,2013-04-30,2447
4444,4,15,2013-05-31,2736
4445,4,15,2013-06-30,2764
4446,4,15,2013-07-31,3023
4447,4,15,2013-08-31,2792
4448,4,15,2013-09-30,2448
4449,4,15,2013-10-31,2307
4450,4,15,2013-11-30,2414
4451,4,15,2013-12-31,1796
4452,4,15,2014-01-31,1891
4453,4,15,2014-02-28,1765
4454,4,15,2014-03-31,2538
4455,4,15,2014-04-30,2715
4456,4,15,2014-05-31,3151
4457,4,15,2014-06-30,3064
4458,4,15,2014-07-31,3575
4459,4,15,2014-08-31,3200
4460,4,15,2014-09-30,2852
4461,4,15,2014-10-31,2667
4462,4,15,2014-11-30,2833
4463,4,15,2014-12-31,2063
4464,4,15,2015-01-31,1919
4465,4,15,2015-02-28,1934
4466,4,15,2015-03-31,2655
4467,4,15,2015-04-30,2886
4468,4,15,2015-05-31,3350
4469,4,15,2015-06-30,3264
4470,4,15,2015-07-31,3661
4471,4,15,2015-08-31,3171
4472,4,15,2015-09-30,2955
4473,4,15,2015-10-31,2801
4474,4,15,2015-11-30,3023
4475,4,15,2015-12-31,2193
4476,4,15,2016-01-31,2119
4477,4,15,2016-02-29,2213
4478,4,15,2016-03-31,2852
4479,4,15,2016-04-30,3148
4480,4,15,2016-05-31,3553
4481,4,15,2016-06-30,3626
4482,4,15,2016-07-31,4142
4483,4,15,2016-08-31,3448
4484,4,15,2016-09-30,3238
4485,4,15,2016-10-31,2946
4486,4,15,2016-11-30,3102
4487,4,15,2016-12-31,2351
4488,4,15,2017-01-31,2127
4489,4,15,2017-02-28,2192
4490,4,15,2017-03-31,2996
4491,4,15,2017-04-30,3280
4492,4,15,2017-05-31,3506
4493,4,15,2017-06-30,3730
4494,4,15,2017-07-31,4152
4495,4,15,2017-08-31,3710
4496,4,15,2017-09-30,3296
4497,4,15,2017-10-31,3270
4498,4,15,2017-11-30,3314
4499,4,15,2017-12-31,2528
4500,4,16,2013-01-31,419
4501,4,16,2013-02-28,516
4502,4,16,2013-03-31,600
4503,4,16,2013-04-30,736
4504,4,16,2013-05-31,770
4505,4,16,2013-06-30,854
4506,4,16,2013-07-31,922
4507,4,16,2013-08-31,782
4508,4,16,2013-09-30,704
4509,4,16,2013-10-31,722
4510,4,16,2013-11-30,712
4511,4,16,2013-12-31,523
4512,4,16,2014-01-31,541
4513,4,16,2014-02-28,533
4514,4,16,2014-03-31,788
4515,4,16,2014-04-30,867
4516,4,16,2014-05-31,901
4517,4,16,2014-06-30,965
4518,4,16,2014-07-31,932
4519,4,16,2014-08-31,921
4520,4,16,2014-09-30,769
4521,4,16,2014-10-31,760
4522,4,16,2014-11-30,890
4523,4,16,2014-12-31,630
4524,4,16,2015-01-31,564
4525,4,16,2015-02-28,555
4526,4,16,2015-03-31,771
4527,4,16,2015-04-30,892
4528,4,16,2015-05-31,932
4529,4,16,2015-06-30,999
4530,4,16,2015-07-31,1146
4531,4,16,2015-08-31,927
4532,4,16,2015-09-30,873
4533,4,16,2015-10-31,856
4534,4,16,2015-11-30,879
4535,4,16,2015-12-31,646
4536,4,16,2016-01-31,603
4537,4,16,2016-02-29,583
4538,4,16,2016-03-31,839
4539,4,16,2016-04-30,924
4540,4,16,2016-05-31,1061
4541,4,16,2016-06-30,1009
4542,4,16,2016-07-31,1181
4543,4,16,2016-08-31,1002
4544,4,16,2016-09-30,943
4545,4,16,2016-10-31,864
4546,4,16,2016-11-30,914
4547,4,16,2016-12-31,695
4548,4,16,2017-01-31,644
4549,4,16,2017-02-28,647
4550,4,16,2017-03-31,938
4551,4,16,2017-04-30,957
4552,4,16,2017-05-31,1109
4553,4,16,2017-06-30,1073
4554,4,16,2017-07-31,1243
4555,4,16,2017-08-31,1060
4556,4,16,2017-09-30,971
4557,4,16,2017-10-31,921
4558,4,16,2017-11-30,958
4559,4,16,2017-12-31,689
4560,4,17,2013-01-31,578
4561,4,17,2013-02-28,596
4562,4,17,2013-03-31,817
4563,4,17,2013-04-30,917
4564,4,17,2013-05-31,1023
4565,4,17,2013-06-30,1085
4566,4,17,2013-07-31,1110
4567,4,17,2013-08-31,1071
4568,4,17,2013-09-30,897
4569,4,17,2013-10-31,881
4570,4,17,2013-11-30,873
4571,4,17,2013-12-31,622
4572,4,17,2014-01-31,715
4573,4,17,2014-02-28,700
4574,4,17,2014-03-31,907
4575,4,17,2014-04-30,1045
4576,4,17,2014-05-31,1186
4577,4,17,2014-06-30,1221
4578,4,17,2014-07-31,1361
4579,4,17,2014-08-31,1212
4580,4,17,2014-09-30,1087
4581,4,17,2014-10-31,965
4582,4,17,2014-11-30,1007
4583,4,17,2014-12-31,769
4584,4,17,2015-01-31,701
4585,4,17,2015-02-28,726
4586,4,17,2015-03-31,967
4587,4,17,2015-04-30,1133
4588,4,17,2015-05-31,1174
4589,4,17,2015-06-30,1236
4590,4,17,2015-07-31,1446
4591,4,17,2015-08-31,1218
4592,4,17,2015-09-30,1062
4593,4,17,2015-10-31,1071
4594,4,17,2015-11-30,1103
4595,4,17,2015-12-31,786
4596,4,17,2016-01-31,825
4597,4,17,2016-02-29,782
4598,4,17,2016-03-31,1000
4599,4,17,2016-04-30,1131
4600,4,17,2016-05-31,1325
4601,4,17,2016-06-30,1376
4602,4,17,2016-07-31,1551
4603,4,17,2016-08-31,1339
4604,4,17,2016-09-30,1250
4605,4,17,2016-10-31,1131
4606,4,17,2016-11-30,1136
4607,4,17,2016-12-31,866
4608,4,17,2017-01-31,831
4609,4,17,2017-02-28,822
4610,4,17,2017-03-31,1099
4611,4,17,2017-04-30,1213
4612,4,17,2017-05-31,1375
4613,4,17,2017-06-30,1337
4614,4,17,2017-07-31,1513
4615,4,17,2017-08-31,1390
4616,4,17,2017-09-30,1317
4617,4,17,2017-10-31,1159
4618,4,17,2017-11-30,1163
4619,4,17,2017-12-31,893
4620,4,18,2013-01-31,1545
4621,4,18,2013-02-28,1576
4622,4,18,2013-03-31,2057
4623,4,18,2013-04-30,2358
4624,4,18,2013-05-31,2617
4625,4,18,2013-06-30,2704
4626,4,18,2013-07-31,2949
4627,4,18,2013-08-31,2638
4628,4,18,2013-09-30,2327
4629,4,18,2013-10-31,2189
4630,4,18,2013-11-30,2253
4631,4,18,2013-12-31,1704
4632,4,18,2014-01-31,1819
4633,4,18,2014-02-28,1757
4634,4,18,2014-03-31,2390
4635,4,18,2014-04-30,2626
4636,4,18,2014-05-31,3010
4637,4,18,2014-06-30,3038
4638,4,18,2014-07-31,3371
4639,4,18,2014-08-31,3016
4640,4,18,2014-09-30,2684
4641,4,18,2014-10-31,2509
4642,4,18,2014-11-30,2720
4643,4,18,2014-12-31,2000
4644,4,18,2015-01-31,1805
4645,4,18,2015-02-28,1964
4646,4,18,2015-03-31,2461
4647,4,18,2015-04-30,2747
4648,4,18,2015-05-31,3177
4649,4,18,2015-06-30,3189
4650,4,18,2015-07-31,3414
4651,4,18,2015-08-31,3098
4652,4,18,2015-09-30,2690
4653,4,18,2015-10-31,2737
4654,4,18,2015-11-30,2860
4655,4,18,2015-12-31,2086
4656,4,18,2016-01-31,2063
4657,4,18,2016-02-29,2079
4658,4,18,2016-03-31,2642
4659,4,18,2016-04-30,3046
4660,4,18,2016-05-31,3310
4661,4,18,2016-06-30,3359
4662,4,18,2016-07-31,3866
4663,4,18,2016-08-31,3375
4664,4,18,2016-09-30,2945
4665,4,18,2016-10-31,2964
4666,4,18,2016-11-30,3074
4667,4,18,2016-12-31,2332
4668,4,18,2017-01-31,2125
4669,4,18,2017-02-28,2073
4670,4,18,2017-03-31,2741
4671,4,18,2017-04-30,3223
4672,4,18,2017-05-31,3471
4673,4,18,2017-06-30,3711
4674,4,18,2017-07-31,3931
4675,4,18,2017-08-31,3544
4676,4,18,2017-09-30,3144
4677,4,18,2017-10-31,3047
4678,4,18,2017-11-30,3134
4679,4,18,2017-12-31,2320
4680,4,19,2013-01-31,689
4681,4,19,2013-02-28,780
4682,4,19,2013-03-31,956
4683,4,19,2013-04-30,1068
4684,4,19,2013-05-31,1244
4685,4,19,2013-06-30,1319
4686,4,19,2013-07-31,1484
4687,4,19,2013-08-31,1272
4688,4,19,2013-09-30,1092
4689,4,19,2013-10-31,1051
4690,4,19,2013-11-30,1107
4691,4,19,2013-12-31,840
4692,4,19,2014-01-31,872
4693,4,19,2014-02-28,843
4694,4,19,2014-03-31,1206
4695,4,19,2014-04-30,1319
4696,4,19,2014-05-31,1447
4697,4,19,2014-06-30,1530
4698,4,19,2014-07-31,1607
4699,4,19,2014-08-31,1401
4700,4,19,2014-09-30,1315
4701,4,19,2014-10-31,1176
4702,4,19,2014-11-30,1298
4703,4,19,2014-12-31,930
4704,4,19,2015-01-31,896
4705,4,19,2015-02-28,896
4706,4,19,2015-03-31,1236
4707,4,19,2015-04-30,1314
4708,4,19,2015-05-31,1428
4709,4,19,2015-06-30,1499
4710,4,19,2015-07-31,1690
4711,4,19,2015-08-31,1501
4712,4,19,2015-09-30,1285
4713,4,19,2015-10-31,1261
4714,4,19,2015-11-30,1360
4715,4,19,2015-12-31,1011
4716,4,19,2016-01-31,947
4717,4,19,2016-02-29,1008
4718,4,19,2016-03-31,1219
4719,4,19,2016-04-30,1474
4720,4,19,2016-05-31,1591
4721,4,19,2016-06-30,1642
4722,4,19,2016-07-31,1857
4723,4,19,2016-08-31,1592
4724,4,19,2016-09-30,1508
4725,4,19,2016-10-31,1409
4726,4,19,2016-11-30,1472
4727,4,19,2016-12-31,1106
4728,4,19,2017-01-31,1045
4729,4,19,2017-02-28,973
4730,4,19,2017-03-31,1321
4731,4,19,2017-04-30,1498
4732,4,19,2017-05-31,1700
4733,4,19,2017-06-30,1653
4734,4,19,2017-07-31,1938
4735,4,19,2017-08-31,1636
4736,4,19,2017-09-30,1537
4737,4,19,2017-10-31,1468
4738,4,19,2017-11-30,1514
4739,4,19,2017-12-31,1157
4740,4,20,2013-01-31,888
4741,4,20,2013-02-28,936
4742,4,20,2013-03-31,1194
4743,4,20,2013-04-30,1293
4744,4,20,2013-05-31,1400
4745,4,20,2013-06-30,1529
4746,4,20,2013-07-31,1652
4747,4,20,2013-08-31,1473
4748,4,20,2013-09-30,1353
4749,4,20,2013-10-31,1227
4750,4,20,2013-11-30,1315
4751,4,20,2013-12-31,982
4752,4,20,2014-01-31,986
4753,4,20,2014-02-28,1007
4754,4,20,2014-03-31,1326
4755,4,20,2014-04-30,1526
4756,4,20,2014-05-31,1711
4757,4,20,2014-06-30,1718
4758,4,20,2014-07-31,1842
4759,4,20,2014-08-31,1681
4760,4,20,2014-09-30,1553
4761,4,20,2014-10-31,1511
4762,4,20,2014-11-30,1532
4763,4,20,2014-12-31,1111
4764,4,20,2015-01-31,1098
4765,4,20,2015-02-28,1069
4766,4,20,2015-03-31,1415
4767,4,20,2015-04-30,1592
4768,4,20,2015-05-31,1763
4769,4,20,2015-06-30,1782
4770,4,20,2015-07-31,2008
4771,4,20,2015-08-31,1788
4772,4,20,2015-09-30,1618
4773,4,20,2015-10-31,1543
4774,4,20,2015-11-30,1504
4775,4,20,2015-12-31,1218
4776,4,20,2016-01-31,1136
4777,4,20,2016-02-29,1216
4778,4,20,2016-03-31,1482
4779,4,20,2016-04-30,1674
4780,4,20,2016-05-31,1940
4781,4,20,2016-06-30,1893
4782,4,20,2016-07-31,2140
4783,4,20,2016-08-31,1867
4784,4,20,2016-09-30,1754
4785,4,20,2016-10-31,1617
4786,4,20,2016-11-30,1702
4787,4,20,2016-12-31,1262
4788,4,20,2017-01-31,1184
4789,4,20,2017-02-28,1215
4790,4,20,2017-03-31,1498
4791,4,20,2017-04-30,1840
4792,4,20,2017-05-31,2002
4793,4,20,2017-06-30,1997
4794,4,20,2017-07-31,2226
4795,4,20,2017-08-31,2007
4796,4,20,2017-09-30,1766
4797,4,20,2017-10-31,1698
4798,4,20,2017-11-30,1812
4799,4,20,2017-12-31,1269
4800,5,1,2013-01-31,294
4801,5,1,2013-02-28,292
4802,5,1,2013-03-31,396
4803,5,1,2013-04-30,406
4804,5,1,2013-05-31,493
4805,5,1,2013-06-30,505
4806,5,1,2013-07-31,532
4807,5,1,2013-08-31,502
4808,5,1,2013-09-30,450
4809,5,1,2013-10-31,441
4810,5,1,2013-11-30,453
4811,5,1,2013-12-31,328
4812,5,1,2014-01-31,337
4813,5,1,2014-02-28,325
4814,5,1,2014-03-31,428
4815,5,1,2014-04-30,519
4816,5,1,2014-05-31,559
4817,5,1,2014-06-30,615
4818,5,1,2014-07-31,623
4819,5,1,2014-08-31,509
4820,5,1,2014-09-30,496
4821,5,1,2014-10-31,493
4822,5,1,2014-11-30,499
4823,5,1,2014-12-31,383
4824,5,1,2015-01-31,367
4825,5,1,2015-02-28,365
4826,5,1,2015-03-31,460
4827,5,1,2015-04-30,536
4828,5,1,2015-05-31,595
4829,5,1,2015-06-30,642
4830,5,1,2015-07-31,654
4831,5,1,2015-08-31,597
4832,5,1,2015-09-30,543
4833,5,1,2015-10-31,484
4834,5,1,2015-11-30,537
4835,5,1,2015-12-31,411
4836,5,1,2016-01-31,390
4837,5,1,2016-02-29,400
4838,5,1,2016-03-31,460
4839,5,1,2016-04-30,582
4840,5,1,2016-05-31,649
4841,5,1,2016-06-30,680
4842,5,1,2016-07-31,727
4843,5,1,2016-08-31,594
4844,5,1,2016-09-30,567
4845,5,1,2016-10-31,540
4846,5,1,2016-11-30,569
4847,5,1,2016-12-31,422
4848,5,1,2017-01-31,375
4849,5,1,2017-02-28,431
4850,5,1,2017-03-31,524
4851,5,1,2017-04-30,594
4852,5,1,2017-05-31,646
4853,5,1,2017-06-30,691
4854,5,1,2017-07-31,731
4855,5,1,2017-08-31,653
4856,5,1,2017-09-30,610
4857,5,1,2017-10-31,608
4858,5,1,2017-11-30,593
4859,5,1,2017-12-31,461
4860,5,2,2013-01-31,774
4861,5,2,2013-02-28,823
4862,5,2,2013-03-31,1034
4863,5,2,2013-04-30,1125
4864,5,2,2013-05-31,1278
4865,5,2,2013-06-30,1306
4866,5,2,2013-07-31,1410
4867,5,2,2013-08-31,1294
4868,5,2,2013-09-30,1154
4869,5,2,2013-10-31,1124
4870,5,2,2013-11-30,1223
4871,5,2,2013-12-31,846
4872,5,2,2014-01-31,920
4873,5,2,2014-02-28,863
4874,5,2,2014-03-31,1202
4875,5,2,2014-04-30,1377
4876,5,2,2014-05-31,1518
4877,5,2,2014-06-30,1527
4878,5,2,2014-07-31,1735
4879,5,2,2014-08-31,1446
4880,5,2,2014-09-30,1384
4881,5,2,2014-10-31,1245
4882,5,2,2014-11-30,1331
4883,5,2,2014-12-31,1013
4884,5,2,2015-01-31,951
4885,5,2,2015-02-28,918
4886,5,2,2015-03-31,1340
4887,5,2,2015-04-30,1481
4888,5,2,2015-05-31,1593
4889,5,2,2015-06-30,1515
4890,5,2,2015-07-31,1730
4891,5,2,2015-08-31,1541
4892,5,2,2015-09-30,1393
4893,5,2,2015-10-31,1302
4894,5,2,2015-11-30,1433
4895,5,2,2015-12-31,1072
4896,5,2,2016-01-31,1092
4897,5,2,2016-02-29,1056
4898,5,2,2016-03-31,1414
4899,5,2,2016-04-30,1490
4900,5,2,2016-05-31,1785
4901,5,2,2016-06-30,1719
4902,5,2,2016-07-31,1842
4903,5,2,2016-08-31,1633
4904,5,2,2016-09-30,1486
4905,5,2,2016-10-31,1477
4906,5,2,2016-11-30,1520
4907,5,2,2016-12-31,1154
4908,5,2,2017-01-31,1016
4909,5,2,2017-02-28,1090
4910,5,2,2017-03-31,1457
4911,5,2,2017-04-30,1568
4912,5,2,2017-05-31,1779
4913,5,2,2017-06-30,1829
4914,5,2,2017-07-31,1988
4915,5,2,2017-08-31,1762
4916,5,2,2017-09-30,1647
4917,5,2,2017-10-31,1452
4918,5,2,2017-11-30,1543
4919,5,2,2017-12-31,1216
4920,5,3,2013-01-31,467
4921,5,3,2013-02-28,493
4922,5,3,2013-03-31,659
4923,5,3,2013-04-30,768
4924,5,3,2013-05-31,806
4925,5,3,2013-06-30,839
4926,5,3,2013-07-31,983
4927,5,3,2013-08-31,832
4928,5,3,2013-09-30,723
4929,5,3,2013-10-31,710
4930,5,3,2013-11-30,721
4931,5,3,2013-12-31,539
4932,5,3,2014-01-31,562
4933,5,3,2014-02-28,575
4934,5,3,2014-03-31,737
4935,5,3,2014-04-30,788
4936,5,3,2014-05-31,893
4937,5,3,2014-06-30,1009
4938,5,3,2014-07-31,1065
4939,5,3,2014-08-31,952
4940,5,3,2014-09-30,821
4941,5,3,2014-10-31,814
4942,5,3,2014-11-30,816
4943,5,3,2014-12-31,629
4944,5,3,2015-01-31,618
4945,5,3,2015-02-28,583
4946,5,3,2015-03-31,792
4947,5,3,2015-04-30,834
4948,5,3,2015-05-31,958
4949,5,3,2015-06-30,987
4950,5,3,2015-07-31,1106
4951,5,3,2015-08-31,999
4952,5,3,2015-09-30,926
4953,5,3,2015-10-31,860
4954,5,3,2015-11-30,864
4955,5,3,2015-12-31,621
4956,5,3,2016-01-31,645
4957,5,3,2016-02-29,635
4958,5,3,2016-03-31,796
4959,5,3,2016-04-30,995
4960,5,3,2016-05-31,1054
4961,5,3,2016-06-30,1111
4962,5,3,2016-07-31,1192
4963,5,3,2016-08-31,1072
4964,5,3,2016-09-30,977
4965,5,3,2016-10-31,901
4966,5,3,2016-11-30,972
4967,5,3,2016-12-31,698
4968,5,3,2017-01-31,618
4969,5,3,2017-02-28,646
4970,5,3,2017-03-31,884
4971,5,3,2017-04-30,1024
4972,5,3,2017-05-31,1086
4973,5,3,2017-06-30,1092
4974,5,3,2017-07-31,1273
4975,5,3,2017-08-31,1087
4976,5,3,2017-09-30,988
4977,5,3,2017-10-31,924
4978,5,3,2017-11-30,1043
4979,5,3,2017-12-31,766
4980,5,4,2013-01-31,275
4981,5,4,2013-02-28,303
4982,5,4,2013-03-31,357
4983,5,4,2013-04-30,465
4984,5,4,2013-05-31,526
4985,5,4,2013-06-30,501
4986,5,4,2013-07-31,485
4987,5,4,2013-08-31,486
4988,5,4,2013-09-30,419
4989,5,4,2013-10-31,417
4990,5,4,2013-11-30,424
4991,5,4,2013-12-31,353
4992,5,4,2014-01-31,304
4993,5,4,2014-02-28,315
4994,5,4,2014-03-31,471
4995,5,4,2014-04-30,527
4996,5,4,2014-05-31,548
4997,5,4,2014-06-30,552
4998,5,4,2014-07-31,609
4999,5,4,2014-08-31,585
5000,5,4,2014-09-30,486
5001,5,4,2014-10-31,490
5002,5,4,2014-11-30,531
5003,5,4,2014-12-31,395
5004,5,4,2015-01-31,347
5005,5,4,2015-02-28,364
5006,5,4,2015-03-31,470
5007,5,4,2015-04-30,550
5008,5,4,2015-05-31,580
5009,5,4,2015-06-30,651
5010,5,4,2015-07-31,666
5011,5,4,2015-08-31,621
5012,5,4,2015-09-30,501
5013,5,4,2015-10-31,518
5014,5,4,2015-11-30,555
5015,5,4,2015-12-31,404
5016,5,4,2016-01-31,397
5017,5,4,2016-02-29,424
5018,5,4,2016-03-31,518
5019,5,4,2016-04-30,566
5020,5,4,2016-05-31,670
5021,5,4,2016-06-30,658
5022,5,4,2016-07-31,693
5023,5,4,2016-08-31,641
5024,5,4,2016-09-30,592
5025,5,4,2016-10-31,599
5026,5,4,2016-11-30,593
5027,5,4,2016-12-31,454
5028,5,4,2017-01-31,369
5029,5,4,2017-02-28,408
5030,5,4,2017-03-31,543
5031,5,4,2017-04-30,609
5032,5,4,2017-05-31,612
5033,5,4,2017-06-30,679
5034,5,4,2017-07-31,727
5035,5,4,2017-08-31,598
5036,5,4,2017-09-30,612
5037,5,4,2017-10-31,565
5038,5,4,2017-11-30,604
5039,5,4,2017-12-31,452
5040,5,5,2013-01-31,239
5041,5,5,2013-02-28,288
5042,5,5,2013-03-31,332
5043,5,5,2013-04-30,362
5044,5,5,2013-05-31,426
5045,5,5,2013-06-30,428
5046,5,5,2013-07-31,516
5047,5,5,2013-08-31,396
5048,5,5,2013-09-30,358
5049,5,5,2013-10-31,339
5050,5,5,2013-11-30,391
5051,5,5,2013-12-31,254
5052,5,5,2014-01-31,270
5053,5,5,2014-02-28,281
5054,5,5,2014-03-31,348
5055,5,5,2014-04-30,438
5056,5,5,2014-05-31,459
5057,5,5,2014-06-30,479
5058,5,5,2014-07-31,573
5059,5,5,2014-08-31,486
5060,5,5,2014-09-30,411
5061,5,5,2014-10-31,400
5062,5,5,2014-11-30,454
5063,5,5,2014-12-31,311
5064,5,5,2015-01-31,290
5065,5,5,2015-02-28,307
5066,5,5,2015-03-31,383
5067,5,5,2015-04-30,420
5068,5,5,2015-05-31,507
